,ID,Name,Formula,Formula weight,Charge,Compartment,KEGG,BiGG,ChEBI,VMH,Reactions
6461,MAM01304e,AICAR,C9H13N4O8P,336.195281,-2,e,C04677,aicar,CHEBI:18406,aicar,"MAR09027, MAR09007"
6462,MAM01342e,anthranilate,C7H6NO2,136.12804,-1,e,C00108,anth,CHEBI:30754,anth,"MAR09008, MAR09028"
6463,MAM02559e,N-carbamoyl-L-aspartate,C5H6N2O5,174.11154,-2,e,C00438,cbasp,CHEBI:15859,cbasp,"MAR09029, MAR09009"
6464,MAM02439e,malate,C4H4O5,132.07156,-2,e,C00149,mal__L,CHEBI:30797,mal_L,"MAR09030, MAR11404"
6465,MAM01103e,5-hydroxyindoleacetate,C10H8NO3,190.17542,-1,e,C05635,5hoxindoa,CHEBI:27823,5hoxindoa,"MAR09059, MAR09843"
6466,MAM01981e,glyceraldehyde,C3H6O3,90.07794,0,e,C02154,glyald,CHEBI:5445,glyald,"MAR09060, MAR09851"
6467,MAM02696e,PEP,C3H2O6P,165.01814099999999,-3,e,C00074,pep,CHEBI:44897,pep,"MAR09112, MAR09858"
6468,MAM02036e,guanidinoacetate,C3H7N3O2,117.10658,0,e,C00581,gudac,CHEBI:16344,gudac,"MAR09852, MAR09170, MAR09186"
6469,MAM02319e,kynurenine,C10H12N2O3,208.21388,0,e,C00328,Lkynr,CHEBI:16946,Lkynr,"MAR09857, MAR09274, MAR09402, MAR09403"
6470,MAM00923e,3-ureidopropionate,C4H7N2O3,131.10998,-1,e,C02642,cala,CHEBI:18261,cala,"MAR09533, MAR09459, MAR09844, MAR09526"
6471,MAM00990e,4-hydroxy-2-quinolinecarboxylic acid,C10H6NO3,188.15954,-1,e,C01717,kynate,CHEBI:18344,kynate,"MAR09855, MAR09576, MAR09589"
6472,MAM00775e,3-hydroxyanthranilate,C7H7NO3,153.13538,0,e,C00632,3hanthrn,CHEBI:15793,3hanthrn,"MAR09723, MAR09863"
6473,MAM00788e,3-hydroxy-L-kynurenine,C10H12N2O4,224.21328,0,e,C03227,hLkynr,CHEBI:17380,hLkynr,"MAR09865, MAR09736"
6474,MAM02822e,quinolinate,C7H3NO4,165.10302,-2,e,C03722,quln,CHEBI:16675,quln,"MAR09859, MAR09819"
6475,MAM00674e,2-phospho-D-glycerate,C3H4O7P,183.033421,-3,e,C00631,2pg,CHEBI:17835,2pg,"MAR09820, MAR09842"
6476,MAM02738e,phosphocholine,C5H13NO4P,182.134781,-1,e,C00588,cholp,CHEBI:18132,cholp,"MAR09822, MAR09845"
6477,MAM02349e,L-cystathionine,C7H14N2O4S,222.26206,0,e,C02291,cyst__L,CHEBI:17482,cyst_L,"MAR09846, MAR09823"
6478,MAM01644e,dCMP,C9H12N3O7P,305.181241,-2,e,C00239,dcmp,CHEBI:15918,dcmp,"MAR09847, MAR09824"
6479,MAM01708e,dimethylglycine,C4H9NO2,103.11976,0,e,C01026,dmgly,CHEBI:17724,dmgly,"MAR09826, MAR09848"
6480,MAM01798e,ethanolamine-phosphate,C2H7NO4P,140.055041,-1,e,C00346,ethamp,CHEBI:17553,ethamp,"MAR09849, MAR09827"
6481,MAM01862e,fumarate,C4H2O4,114.05628,-2,e,C00122,fum,CHEBI:18012,fum,"MAR09828, MAR11400"
6482,MAM02912e,sn-glycerol-3-PC,C8H20NO6P,257.22126099999997,0,e,C00670,g3pc,CHEBI:16870,g3pc,"MAR09850, MAR09829"
6483,MAM02183e,isocitrate,C6H5O7,189.0997,-3,e,C00311,icit,CHEBI:30887,icit,"MAR09854, MAR09831"
6484,MAM02322e,L-2-aminoadipate,C6H10NO4,160.1479,-1,e,C00956,L2aadp,CHEBI:37024,L2aadp,"MAR09856, MAR09832"
6485,MAM03148e,xanthine,C5H4N4O2,152.11086,0,e,C00385,xan,CHEBI:17712,xan,"MAR09833, MAR11428"
6486,MAM03150e,xanthosine-5-phosphate,C10H11N4O9P,362.189501,-2,e,C00655,xmp,CHEBI:15652,xmp,"MAR09860, MAR09834"
6487,MAM03149e,xanthosine,C10H12N4O6,284.22548,0,e,C01762,xtsn,CHEBI:18107,xtsn,"MAR09861, MAR09835"
6488,MAM00913e,3-phospho-D-glycerate,C3H4O7P,183.033421,-3,e,C00197,3pg,CHEBI:17794,3pg,"MAR09862, MAR09836"
6489,MAM03109e,UDP-glucuronate,C15H19N2O18P2,577.261482,-3,e,C00167,udpglcur,CHEBI:17200,udpglcur,"MAR09837, MAR09864"
6490,MAM02914e,sn-glycerol-3-phosphate,C3H7O6P,170.057841,-2,e,C00093,glyc3p,CHEBI:15978,glyc3p,"MAR09868, MAR09839"
6491,MAM02585e,nicotinate ribonucleotide,C11H12NO9P,333.188041,-2,e,C01185,nicrnt,CHEBI:15763,nicrnt,"MAR09866, MAR09840"
6492,MAM02660e,orotidine-5-phosphate,C10H10N2O11P,365.166961,-3,e,C01103,orot5p,CHEBI:15842,orot5p,"MAR09841, MAR09867"
6493,MAM02133e,homocysteine,C4H9NO2S,135.18475999999998,0,e,C00155,hcys__L,CHEBI:17230,hcys_L,"MAR11313, MAR09853"
6494,MAM02832e,retinal,C20H28O,284.43572,0,e,C00376,retinal,CHEBI:17898,retinal,"MAR10483, MAR09903, MAR10492"
6495,MAM01366e,argininosuccinate,C10H17N4O6,289.26518,-1,e,C03406,argsuc,CHEBI:15682,argsuc,"MAR09911, MAR09919"
6496,MAM02634e,O-acetylcarnitine,C9H17NO4,203.23558,0,e,C02571,acrn,CHEBI:15960,acrn,"MAR09920, MAR11250, MAR09912"
6497,MAM02657e,O-propanoylcarnitine,C10H19NO4,217.26216,0,e,C03017,pcrn,CHEBI:28867,pcrn,"MAR09913, MAR09921, MAR10367"
6498,MAM00105e,"(6Z,9Z)-octadecadienoylcarnitine",C25H45NO4,423.6291,0,e,,lneldccrn,,lneldccrn,"MAR09922, MAR11272, MAR09914"
6499,MAM02639e,octadecenoylcarnitine(5),C25H47NO4,425.64498,0,e,,odecrn,,odecrn,"MAR09915, MAR09923, MAR11274"
6500,MAM02940e,stearoylcarnitine,C25H49NO4,427.66085999999996,0,e,,stcrn,,stcrn,"MAR09924, MAR11277, MAR09916"
6501,MAM02411e,palmitoylcarnitine,C23H45NO4,399.6077,0,e,C02990,pmtcrn,CHEBI:17490,pmtcrn,"MAR09925, MAR09917, MAR11276"
6502,MAM02676e,palmitoleoyl-carnitine,C23H43NO4,397.59182,0,e,,hdcecrn,,hdcecrn,"MAR09918, MAR11270, MAR09926"
6503,MAM01620e,creatine-phosphate,C4H8N3O5P,209.097181,-2,e,C02305,pcreat,CHEBI:58092,pcreat,"MAR09927, MAR11349"
6504,MAM01580e,cis-aconitate,C6H3O6,171.08442,-3,e,C00417,,CHEBI:32805,HC00342,"MAR11350, MAR09928"
6505,MAM01372e,azelaic acid,C9H14O4,186.20506,-2,e,C08261,,CHEBI:48131,C08261,"MAR09929, MAR11351"
6506,MAM02123e,hippurate,C9H8NO3,178.16472,-1,e,C01586,,CHEBI:18089,bgly,"MAR09930, MAR10474"
6507,MAM03419x,Lysophosphatidic Acid,C3H6O5PRCO2,,-2,x,,,,alpa_hs,"MAR10456, MAR09933"
6508,MAM01892c,15-Keto-Prostaglandin F2A,C20H31O5,351.45714,-1,c,,15kprostgf2,,15kprostgf2,"MAR09964, MAR09934, MAR10395"
6509,MAM03410c,2-Hydroxyadipic Acid,C6H8O5,160.12472,-2,c,,adpoh,,adpoh,"MAR10002, MAR09935"
6510,MAM03882c,Phenyllactate,C9H9O3,165.16595999999998,-1,c,,phlac,CHEBI:8100,phlac,"MAR09960, MAR09936"
6511,MAM03433c,"19-Hydroxyandrost-4-Ene-3,17-Dione",C19H26O3,302.40794,0,c,,and19one,,and19one,"MAR09937, MAR10005"
6512,MAM04040c,Tetradecenoyl Coenzyme A (N-C14:1),C35H56N7O17P3S,971.842123,-4,c,,ttdceacoa,,ttdceacoa,"MAR09938, MAR11294"
6513,MAM03247c,3-Methylhistidine,C7H11N3O2,169.18114,0,c,,3mhis,,3mhis,"MAR09974, MAR09973, MAR09975, MAR09939"
6514,MAM03681c,Homocitrulline,C7H15N3O3,189.2123,0,c,,hmcr,,hmcr,"MAR10372, MAR09940"
6515,MAM03862c,Phenylacetylglycine_phacgly,C10H10NO3,192.19129999999998,-1,c,,phacgly,,phacgly,"MAR09941, MAR10423"
6516,MAM03815e,1-Myristoylglycerophosphocholine,C22H47NO7P,468.58484100000004,0,e,C04230,pcholmyr_hs,,pcholmyr_hs,"MAR11662, MAR11597, MAR10280"
6517,MAM03832e,1-Oleoylglycerophosphocholine (Delta 9),C26H53NO7P,522.6752809999999,0,e,C04230,pcholole_hs,,pcholole_hs,"MAR11610, MAR10297, MAR11676"
6518,MAM03859e,1-Oleoylglycerophosphoethanolamine (Delta 9),C23H46NO7P,479.587601,0,e,,peole_hs,,peole_hs,"MAR11626, MAR10316, MAR11692"
6519,MAM03834e,1-Palmitoleoylglycerophosphocholine (Delta 9),C24H49NO7P,494.622121,0,e,,pcholpalme_hs,,pcholpalme_hs,"MAR11678, MAR11611, MAR10299"
6520,MAM03833e,1-Palmitoylglycerophosphocholine,C24H51NO7P,496.63800100000003,0,e,,pcholpalm_hs,,pcholpalm_hs,"MAR11627, MAR10298, MAR11677"
6521,MAM03860e,1-Palmitoylglycerophosphoethanolamine,C21H44NO7P,453.550321,0,e,,pepalm_hs,,pepalm_hs,"MAR11693, MAR10317, MAR11625"
6522,MAM02750e,PI pool,C11H16O13PR2,,-1,e,C01194,pail_hs,CHEBI:16749,pail_hs,"MAR12127, MAR11583"
6523,MAM03803e,1-Palmitoylglycerophosphoinositol,C25H48O12P,571.615181,-1,e,,pailpalm_hs,,pailpalm_hs,"MAR10268, MAR11584"
6524,MAM03835e,1-Stearoylglycerophosphocholine,C26H55NO7P,524.691161,0,e,C04230,pcholste_hs,,pcholste_hs,"MAR10300, MAR11679, MAR11612"
6525,MAM03861e,1-Stearoylglycerophosphoethanolamine,C23H48NO7P,481.60348100000004,0,e,,peste_hs,,peste_hs,"MAR10318, MAR11694, MAR11628"
6526,MAM03804e,1-Stearoylglycerophosphoinositol,C27H52O12P,599.668341,-1,e,,pailste_hs,,pailste_hs,"MAR10269, MAR11586"
6527,MAM03805e,2-Linoleoylglycerophosphocholine,C26H51NO7P,520.659401,0,e,,pchol2linl_hs,,pchol2linl_hs,"MAR11653, MAR10270, MAR11588"
6528,MAM03847e,2-Linoleoylglycerophosphoethanolamine,C23H44NO7P,477.571721,0,e,,pe2linl_hs,,pe2linl_hs,"MAR11621, MAR11688, MAR10311"
6529,MAM03806e,2-Oleoylglycerophosphocholine,C26H53NO7P,522.6752809999999,0,e,,pchol2ole_hs,,pchol2ole_hs,"MAR11654, MAR11589, MAR10271"
6530,MAM03807e,2-Palmitoylglycerophosphocholine,C24H51NO7P,496.63800100000003,0,e,,pchol2palm_hs,,pchol2palm_hs,"MAR10272, MAR11226"
6531,MAM03808e,2-Stearoylglycerophosphocholine,C26H55NO7P,524.691161,0,e,,pchol2ste_hs,,pchol2ste_hs,"MAR11655, MAR11590, MAR10273"
6532,MAM04077e,"1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)",C45H74O2,647.06786,0,e,,xolest183_hs,,xolest183_hs,"MAR10351, MAR11227"
6533,MAM04075e,"1-Vaccenoyl-Cholesterol, Cholesterol-Ester (18:1, Delta 11)",C45H78O2,651.09962,0,e,,xolest181_hs,,xolest181_hs,"MAR11229, MAR10349"
6534,MAM04079e,"1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17)",C47H74O2,671.08926,0,e,,xolest205_hs,,xolest205_hs,"MAR10353, MAR11230"
6535,MAM04078e,"Cholesteryl Arachidonate, Cholesterol-Ester (20:4, Delta 5,8,11,14)",C47H76O2,673.10514,0,e,,xolest204_hs,,xolest204_hs,"MAR11231, MAR10352"
6536,MAM04080e,"Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)",C49H76O2,697.1265400000001,0,e,,xolest226_hs,,xolest226_hs,"MAR11232, MAR10354"
6537,MAM03816e,"1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)",C23H49NO7P,482.611421,0,e,,pcholn15_hs,,pcholn15_hs,"MAR11663, MAR11598, MAR10281"
6538,MAM03809e,1-Arachidonoyl-Glycero-3-Phosphocholine,C28H51NO7P,544.680801,0,e,,pcholar_hs,,pcholar_hs,"MAR10274, MAR11656, MAR11591"
6539,MAM03818e,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)",C26H49NO7P,518.643521,0,e,,pcholn183_hs,,pcholn183_hs,"MAR10282, MAR11664, MAR11599"
6540,MAM03817e,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)",C26H49NO7P,518.643521,0,e,,pcholn1836_hs,,pcholn1836_hs,"MAR11665, MAR11600, MAR10283"
6541,MAM03819e,"1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)",C27H57NO7P,538.717741,0,e,,pcholn19_hs,,pcholn19_hs,"MAR11666, MAR11601, MAR10284"
6542,MAM03820e,"1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)",C28H57NO7P,550.728441,0,e,,pcholn201_hs,,pcholn201_hs,"MAR11602, MAR10285, MAR11667"
6543,MAM03822e,"1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)",C28H51NO7P,544.680801,0,e,C04230,pcholn204_hs,,pcholn204_hs,"MAR10287, MAR11669, MAR11604"
6544,MAM03823e,"1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)",C28H49NO7P,542.664921,0,e,,pcholn205_hs,,pcholn205_hs,"MAR11670, MAR11605, MAR10288"
6545,MAM03824e,"1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)",C30H55NO7P,572.733961,0,e,,pcholn224_hs,,pcholn224_hs,"MAR10289, MAR11671, MAR11606"
6546,MAM03826e,"1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3",C30H53NO7P,570.718081,0,e,,pcholn225_hs,,pcholn225_hs,"MAR10290, MAR11672, MAR11607"
6547,MAM03825e,"1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6",C30H53NO7P,570.718081,0,e,,pcholn2254_hs,,pcholn2254_hs,"MAR11673, MAR11608, MAR10291"
6548,MAM03827e,"1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6)",C30H51NO7P,568.7022010000001,0,e,,pcholn226_hs,,pcholn226_hs,"MAR10292, MAR11587, MAR11674"
6549,MAM03848e,1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine,C25H44NO7P,501.593121,0,e,,pear_hs,,pear_hs,"MAR11622, MAR11689, MAR10312"
6550,MAM03844e,"1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)",C25H46NO7P,503.609001,0,e,,pe203_hs,,pe203_hs,"MAR10308, MAR11619, MAR11686"
6551,MAM03846e,"1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6)",C27H46NO7P,527.630401,0,e,,pe226_hs,,pe226_hs,"MAR10310, MAR11620, MAR11687"
6552,MAM03845e,"1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)",C27H48NO7P,529.646281,0,e,,pe224_hs,,pe224_hs,"MAR10309, MAR11233"
6553,MAM03855e,"1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)",C25H46NO7P,503.609001,0,e,,pedh203_hs,,pedh203_hs,"MAR11690, MAR10313, MAR11623"
6554,MAM03838e,1-Didecanoylglycerophosphoethanolamine (C12:0 Pe),C17H36NO7P,397.444001,0,e,,pe12_hs,,pe12_hs,"MAR10302, MAR11613, MAR11680"
6555,MAM03840e,1-Myristoylglycerophosphoethanolamine (C14:0 Pe),C19H40NO7P,425.497161,0,e,,pe14_hs,,pe14_hs,"MAR11682, MAR10304, MAR11615"
6556,MAM03842e,"1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)",C21H42NO7P,451.534441,0,e,,pe161_hs,,pe161_hs,"MAR10306, MAR11617, MAR11684"
6557,MAM03839e,1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe),C18H38NO7P,411.470581,0,e,,pe13_hs,,pe13_hs,"MAR10303, MAR11614, MAR11681"
6558,MAM03841e,1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe),C20H42NO7P,439.52374100000003,0,e,,pe15_hs,,pe15_hs,"MAR10305, MAR11616, MAR11683"
6559,MAM03843e,1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe),C22H46NO7P,467.576901,0,e,,pe17_hs,,pe17_hs,"MAR11618, MAR11685, MAR10307"
6560,MAM03821e,"1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3",C28H53NO7P,546.696681,0,e,,pcholn203_hs,,pcholn203_hs,"MAR10286, MAR11668, MAR11603"
6561,MAM03802e,1-Arachidonoylglycerophosphoinositol,C29H48O12P,619.657981,-1,e,,pailar_hs,,pailar_hs,"MAR11585, MAR10267"
6562,MAM03828e,"1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24",C32H67NO7P,608.850641,0,e,C04230,pcholn24_hs,,pcholn24_hs,"MAR11609, MAR10293, MAR11675"
6563,MAM03829e,Lysopc A C26:1 (Delta 5),C34H69NO7P,634.887921,0,e,,pcholn261_hs,,pcholn261_hs,"MAR10294, MAR11234"
6564,MAM03830e,Lysopc A C28:1 (Delta 5),C36H73NO7P,662.941081,0,e,,pcholn281_hs,,pcholn281_hs,"MAR11235, MAR10296"
6565,MAM03831e,Lysopc A C28:0,C36H75NO7P,664.956961,0,e,,pcholn28_hs,,pcholn28_hs,"MAR11236, MAR10295"
6566,MAM03810e,1-Docosahexaenoylglycerophosphocholine,C34H59NO7P,624.8085209999999,0,e,,pcholdoc_hs,,pcholdoc_hs,"MAR11657, MAR11592, MAR10275"
6567,MAM03811e,"1-Eicosadienoylglycerophosphocholine (Delta 11,14)",C28H55NO7P,548.712561,0,e,,pcholeic_hs,,pcholeic_hs,"MAR11658, MAR11593, MAR10276"
6568,MAM03812e,"1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)",C28H53NO7P,546.696681,0,e,,pcholet_hs,,pcholet_hs,"MAR11594, MAR10277, MAR11659"
6569,MAM03813e,1-Heptadecanoylglycerophosphocholine,C25H53NO7P,510.664581,0,e,C04230,pcholhep_hs,CHEBI:580913,pcholhep_hs,"MAR11660, MAR11595, MAR10278"
6570,MAM03814e,"1-Linoleoylglycerophosphocholine (Delta 9,12)",C26H51NO7P,520.659401,0,e,,pchollinl_hs,,pchollinl_hs,"MAR11661, MAR11596, MAR10279"
6571,MAM03856e,"1-Linoleoylglycerophosphoethanolamine (Delta 9,12)",C23H44NO7P,477.571721,0,e,,pelinl_hs,,pelinl_hs,"MAR11624, MAR11691, MAR10314"
6572,MAM03937c,"Sm (D18:1/14:0), Sphingomyelin",C37H76N2O6P,675.982901,0,c,,sphmyln18114_hs,,sphmyln18114_hs,"MAR11698, MAR11631"
6573,MAM03946c,"Sm (D18:1/21:0), Sphingomyelin",C44H90N2O6P,774.1689610000001,0,c,,sphmyln18121_hs,,sphmyln18121_hs,"MAR11640, MAR11716"
6574,MAM03947c,"Sm (D18:1/22:1), Sphingomyelin",C45H90N2O6P,786.179661,0,c,,sphmyln181221_hs,,sphmyln181221_hs,"MAR11642, MAR11720"
6575,MAM03948c,"Sm (D18:1/22:0), Sphingomyelin",C45H92N2O6P,788.1955409999999,0,c,,sphmyln18122_hs,,sphmyln18122_hs,"MAR11718, MAR11641"
6576,MAM03949c,"Sm (D18:1/23:0), Sphingomyelin",C46H94N2O6P,802.222121,0,c,,sphmyln18123_hs,,sphmyln18123_hs,"MAR11643, MAR11722"
6577,MAM03936c,"Sm (D18:0/24:1), Sphingomyelin",C47H96N2O6P,816.248701,0,c,,sphmyln180241_hs,,sphmyln180241_hs,"MAR11630, MAR11696"
6578,MAM03950c,"Sm (D18:0/24:0), Sphingomyelin",C47H98N2O6P,818.2645809999999,0,c,,sphmyln1824_hs,,sphmyln1824_hs,"MAR11724, MAR11644"
6579,MAM03951c,"Sm (D18:0/25:0), Sphingomyelin",C48H100N2O6P,832.291161,0,c,,sphmyln1825_hs,,sphmyln1825_hs,"MAR11645, MAR11726"
6580,MAM03938c,"Sm (D18:1/15:0), Sphingomyelin",C38H78N2O6P,690.009481,0,c,,sphmyln18115_hs,,sphmyln18115_hs,"MAR11632, MAR11700"
6581,MAM03939c,"Sm (D18:1/16:1), Sphingomyelin",C39H78N2O6P,702.020181,0,c,,sphmyln181161_hs,,sphmyln181161_hs,"MAR11634, MAR11704"
6582,MAM03940c,"Sm (D18:1/16:0), Sphingomyelin",C39H80N2O6P,704.036061,0,c,,sphmyln18116_hs,,sphmyln18116_hs,"MAR11702, MAR11633"
6583,MAM03941c,"Sm (D18:1/17:0), Sphingomyelin",C40H82N2O6P,718.062641,0,c,,sphmyln18117_hs,,sphmyln18117_hs,"MAR11635, MAR11706"
6584,MAM03943c,"Sm (D18:1/18:0), Sphingomyelin",C41H84N2O6P,732.089221,0,c,,sphmyln18118_hs,,sphmyln18118_hs,"MAR11708, MAR11636"
6585,MAM03942c,"Sm (D18:1/18:1), Sphingomyelin",C41H82N2O6P,730.073341,0,c,,sphmyln181181_hs,,sphmyln181181_hs,"MAR11637, MAR11710"
6586,MAM03944c,"Sm (D18:1/20:1), Sphingomyelin",C43H86N2O6P,758.126501,0,c,,sphmyln181201_hs,,sphmyln181201_hs,"MAR11714, MAR11639"
6587,MAM03945c,"Sm (D18:1/20:0), Sphingomyelin",C43H88N2O6P,760.142381,0,c,,sphmyln18120_hs,,sphmyln18120_hs,"MAR11638, MAR11712"
6588,MAM04077l,"1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)",C45H74O2,647.06786,0,l,,xolest183_hs,,xolest183_hs,"MAR11282, MAR09942"
6589,MAM04076l,"1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)",C45H76O2,649.08374,0,l,,xolest182_hs,,xolest182_hs,"MAR09943, MAR11283"
6590,MAM04075l,"1-Vaccenoyl-Cholesterol, Cholesterol-Ester (18:1, Delta 11)",C45H78O2,651.09962,0,l,,,,xolest181_hs,"MAR09944, MAR11284"
6591,MAM04079l,"1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17)",C47H74O2,671.08926,0,l,,xolest205_hs,,xolest205_hs,"MAR09945, MAR11285"
6592,MAM04078l,"Cholesteryl Arachidonate, Cholesterol-Ester (20:4, Delta 5,8,11,14)",C47H76O2,673.10514,0,l,,,,xolest204_hs,"MAR09946, MAR11286"
6593,MAM04080l,"Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)",C49H76O2,697.1265400000001,0,l,,xolest226_hs,,xolest226_hs,"MAR11287, MAR09947"
6594,MAM03752e,1-Linoleoylglycerol,C21H38O4,354.52402,0,e,,maglinl_hs,,maglinl_hs,MAR10258
6595,MAM03753e,1-Oleoylglycerol,C21H40O4,356.5399,0,e,,magole_hs,,magole_hs,MAR10259
6596,MAM03754e,1-Palmitoylglycerol,C19H38O4,330.50262000000004,0,e,,magpalm_hs,,magpalm_hs,MAR10260
6597,MAM03755e,1-Stearoylglycerol,C21H42O4,358.55577999999997,0,e,,magste_hs,,magste_hs,MAR10261
6598,MAM03751e,1-Arachidonoyl Glycerol,C23H38O4,378.54542000000004,0,e,,magarachi_hs,CHEBI:75612,magarachi_hs,MAR10257
6599,MAM03815c,1-Myristoylglycerophosphocholine,C22H47NO7P,468.58484100000004,0,c,C04230,pcholmyr_hs,,pcholmyr_hs,"MAR11662, MAR11597"
6600,MAM03832c,1-Oleoylglycerophosphocholine (Delta 9),C26H53NO7P,522.6752809999999,0,c,C04230,pcholole_hs,,pcholole_hs,"MAR11610, MAR11676"
6601,MAM03859c,1-Oleoylglycerophosphoethanolamine (Delta 9),C23H46NO7P,479.587601,0,c,,peole_hs,,peole_hs,"MAR11626, MAR11692"
6602,MAM03834c,1-Palmitoleoylglycerophosphocholine (Delta 9),C24H49NO7P,494.622121,0,c,,pcholpalme_hs,,pcholpalme_hs,"MAR11678, MAR11611"
6603,MAM03833c,1-Palmitoylglycerophosphocholine,C24H51NO7P,496.63800100000003,0,c,,pcholpalm_hs,,pcholpalm_hs,"MAR11627, MAR11677"
6604,MAM03860c,1-Palmitoylglycerophosphoethanolamine,C21H44NO7P,453.550321,0,c,,pepalm_hs,,pepalm_hs,"MAR11693, MAR11625"
6605,MAM03803c,1-Palmitoylglycerophosphoinositol,C25H48O12P,571.615181,-1,c,,pailpalm_hs,,pailpalm_hs,MAR11584
6606,MAM03835c,1-Stearoylglycerophosphocholine,C26H55NO7P,524.691161,0,c,C04230,pcholste_hs,,pcholste_hs,"MAR11679, MAR11612"
6607,MAM03805c,2-Linoleoylglycerophosphocholine,C26H51NO7P,520.659401,0,c,,pchol2linl_hs,,pchol2linl_hs,"MAR11653, MAR11588"
6608,MAM03847c,2-Linoleoylglycerophosphoethanolamine,C23H44NO7P,477.571721,0,c,,pe2linl_hs,,pe2linl_hs,"MAR11621, MAR11688"
6609,MAM03806c,2-Oleoylglycerophosphocholine,C26H53NO7P,522.6752809999999,0,c,,pchol2ole_hs,,pchol2ole_hs,"MAR11654, MAR11589"
6610,MAM03807c,2-Palmitoylglycerophosphocholine,C24H51NO7P,496.63800100000003,0,c,,pchol2palm_hs,,pchol2palm_hs,MAR11226
6611,MAM03808c,2-Stearoylglycerophosphocholine,C26H55NO7P,524.691161,0,c,,pchol2ste_hs,,pchol2ste_hs,"MAR11655, MAR11590"
6612,MAM03816c,"1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)",C23H49NO7P,482.611421,0,c,,pcholn15_hs,,pcholn15_hs,"MAR11663, MAR11598"
6613,MAM03809c,1-Arachidonoyl-Glycero-3-Phosphocholine,C28H51NO7P,544.680801,0,c,,pcholar_hs,,pcholar_hs,"MAR11656, MAR11591"
6614,MAM03818c,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)",C26H49NO7P,518.643521,0,c,,pcholn183_hs,,pcholn183_hs,"MAR11664, MAR11599"
6615,MAM03817c,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)",C26H49NO7P,518.643521,0,c,,pcholn1836_hs,,pcholn1836_hs,"MAR11665, MAR11600"
6616,MAM03819c,"1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)",C27H57NO7P,538.717741,0,c,,pcholn19_hs,,pcholn19_hs,"MAR11666, MAR11601"
6617,MAM03820c,"1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)",C28H57NO7P,550.728441,0,c,,pcholn201_hs,,pcholn201_hs,"MAR11602, MAR11667"
6618,MAM03822c,"1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)",C28H51NO7P,544.680801,0,c,C04230,pcholn204_hs,,pcholn204_hs,"MAR11669, MAR11604"
